X,RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Stop,Instances of AOU
1787612,6373792,840,44,10,101,2019,3720,Stop1,0
1787613,6373792,840,44,10,101,2019,3930,Stop1,0
1787614,6373792,840,44,10,101,2019,3940,Stop1,0
1787615,6373792,840,44,10,101,2019,4020,Stop1,0
1787616,6373792,840,44,10,101,2019,4050,Stop1,0
1787617,6373792,840,44,10,101,2019,4230,Stop1,0
1787618,6373792,840,44,10,101,2019,4280,Stop1,0
1787619,6373792,840,44,10,101,2019,4440,Stop1,0
1787620,6373792,840,44,10,101,2019,4520,Stop1,0
1787621,6373792,840,44,10,101,2019,4560,Stop1,2
1787622,6373792,840,44,10,101,2019,4610,Stop1,0
1787623,6373792,840,44,10,101,2019,4661,Stop1,0
1787624,6373792,840,44,10,101,2019,4670,Stop1,0
1787625,6373792,840,44,10,101,2019,4770,Stop1,0
1787626,6373792,840,44,10,101,2019,4860,Stop1,1
1787627,6373792,840,44,10,101,2019,4880,Stop1,0
1787628,6373792,840,44,10,101,2019,4930,Stop1,0
1787629,6373792,840,44,10,101,2019,4940,Stop1,0
1787630,6373792,840,44,10,101,2019,4980,Stop1,0
1787631,6373792,840,44,10,101,2019,5070,Stop1,0
1787632,6373792,840,44,10,101,2019,5110,Stop1,0
1787633,6373792,840,44,10,101,2019,5290,Stop1,0
1787634,6373792,840,44,10,101,2019,5420,Stop1,0
1787635,6373792,840,44,10,101,2019,5580,Stop1,1
1787636,6373792,840,44,10,101,2019,5600,Stop1,2
1787637,6373792,840,44,10,101,2019,5810,Stop1,0
1787638,6373792,840,44,10,101,2019,5950,Stop1,0
1787639,6373792,840,44,10,101,2019,5980,Stop1,0
1787640,6373792,840,44,10,101,2019,6130,Stop1,0
1787641,6373792,840,44,10,101,2019,6140,Stop1,0
1787642,6373792,840,44,10,101,2019,6240,Stop1,0
1787643,6373792,840,44,10,101,2019,6290,Stop1,0
1787644,6373792,840,44,10,101,2019,6360,Stop1,0
1787645,6373792,840,44,10,101,2019,6480,Stop1,0
1787646,6373792,840,44,10,101,2019,6500,Stop1,0
1787647,6373792,840,44,10,101,2019,6520,Stop1,0
1787648,6373792,840,44,10,101,2019,6540,Stop1,0
1787649,6373792,840,44,10,101,2019,6570,Stop1,0
